ID,Name,Description,Tree_Is_Rooted,Tree_Type,Tree_Branch_Length_Unit,Media_ID,Source,Regions,Node_Metadata,Source_Comment
21938,21938,"Jêan: Campbell, Grondona 2012",Yes,summary,,21938,,South America,Alternative_Names;Comment;Geography;Status,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21939,21939,"Jirajaran: Campbell, Grondona 2012",Yes,summary,,21939,,South America,Alternative_Names;Comment;Geography;Status,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21940,21940,"Jivaroan: Campbell, Grondona 2012",Yes,summary,,21940,,South America,Alternative_Names;Comment;Geography,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21941,21941,"Kamakanan: Campbell, Grondona 2012",Yes,summary,,21941,,South America,Alternative_Names;Comment;Geography;Status,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21942,21942,"Karajá: Campbell, Grondona 2012",Yes,summary,,21942,,South America,Alternative_Names;Comment;Geography;Status,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21943,21943,"Karirian: Campbell, Grondona 2012",Yes,summary,,21943,,South America,Alternative_Names;Comment;Geography,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21944,21944,"Kaweskaran: Campbell, Grondona 2012",Yes,summary,,21944,,South America,Alternative_Names;Comment;Geography,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21945,21945,"Krenakan: Campbell, Grondona 2012",Yes,summary,,21945,,South America,Alternative_Names;Comment;Status,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21946,21946,"Lule-Vilelan: Campbell, Grondona 2012",Yes,summary,,21946,,South America,Comment;Geography;Status,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21947,21947,"Makúan: Campbell, Grondona 2012",Yes,summary,,21947,,South America,Alternative_Names;Comment;Geography,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21948,21948,"Mascoyan: Campbell, Grondona 2012",Yes,summary,,21948,,South America,Alternative_Names;Comment;Geography,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21949,21949,"Matacoan: Campbell, Grondona 2012",Yes,summary,,21949,,South America,Alternative_Names;Comment;Geography,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21950,21950,"Maxakalían: Campbell, Grondona 2012",Yes,summary,,21950,,South America,Alternative_Names;Comment;Geography;Status,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21951,21951,"Mosetenan: Campbell, Grondona 2012",Yes,summary,,21951,,South America,Alternative_Names;Comment;Geography,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21952,21952,"Muran: Campbell, Grondona 2012",Yes,summary,,21952,,South America,Alternative_Names;Comment;Geography;Status,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21953,21953,"Nambiquaran: Campbell, Grondona 2012",Yes,summary,,21953,,South America,Alternative_Names;Comment;Geography,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21954,21954,"Otomacoan: Campbell, Grondona 2012",Yes,summary,,21954,,South America,Geography;Status,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21955,21955,"Paezan: Campbell, Grondona 2012",Yes,summary,,21955,,South America,Alternative_Names;Comment;Geography;Status,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21956,21956,"Pano-Tacanan: Campbell, Grondona 2012",Yes,summary,,21956,,South America,Alternative_Names;Comment;Geography;Status,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21957,21957,"Purían: Campbell, Grondona 2012",Yes,summary,,21957,,South America,Alternative_Names;Comment;Geography;Status,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21958,21958,"Quechuan: Campbell, Grondona 2012",Yes,summary,,21958,,South America,Alternative_Names;Comment;Geography,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21959,21959,"Sáliban: Campbell, Grondona 2012",Yes,summary,,21959,,South America,Alternative_Names;Comment;Geography,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21960,21960,"Sechura-Catacaoan: Campbell, Grondona 2012",Yes,summary,,21960,,South America,Alternative_Names;Comment;Geography;Status,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21961,21961,"South American Isolates: Campbell, Grondona 2012",Yes,summary,,21961,,South America,Alternative_Names;Comment;Geography;Status,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21962,21962,"Timotean: Campbell, Grondona 2012",Yes,summary,,21962,,South America,Alternative_Names;Comment;Geography;Status,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21963,21963,"Tiniguan: Campbell, Grondona 2012",Yes,summary,,21963,,South America,Alternative_Names;Comment;Geography;Status,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21964,21964,"Tukanoan: Campbell, Grondona 2012",Yes,summary,,21964,,South America,Alternative_Names;Comment;Geography;Status,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21965,21965,"Tupían: Campbell, Grondona 2012",Yes,summary,,21965,,South America,Alternative_Names;Comment;Geography;Status,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21966,21966,"Yaguan: Campbell, Grondona 2012",Yes,summary,,21966,,South America,Alternative_Names;Comment;Geography;Status,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21967,21967,"Yanomaman: Campbell, Grondona 2012",Yes,summary,,21967,,South America,Alternative_Names;Comment;Geography,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21968,21968,"Zamucoan: Campbell, Grondona 2012",Yes,summary,,21968,,South America,Alternative_Names;Comment;Geography,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21969,21969,"Zaparoan: Campbell, Grondona 2012",Yes,summary,,21969,,South America,Alternative_Names;Comment;Geography;Status,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
21985,21985,Central Solomons: Ross 2001,Yes,summary,,21985,,Pacific,Comment;Geography,"Ross, Malcolm D. 2001. Is there an East Papuan phylum?: Evidence from pronouns. In Andrew K Pawley, Malcolm D. Ross & Darrell T Tryon (eds.), The Boy from Bundaberg: Studies in Melanesian Linguistics in Honour of Tom Dutton, vol. 514, 301-321. Canberra: Pacific Linguistics, Research School of Pacific and Asian Studies."
21986,21986,East New Britain: Ross 2001,Yes,summary,,21986,,Pacific,Comment;Geography;Status,"Ross, Malcolm D. 2001. Is there an East Papuan phylum?: Evidence from pronouns. In Andrew K Pawley, Malcolm D. Ross & Darrell T Tryon (eds.), The Boy from Bundaberg: Studies in Melanesian Linguistics in Honour of Tom Dutton, vol. 514, 301-321. Canberra: Pacific Linguistics, Research School of Pacific and Asian Studies."
21987,21987,Kol: Ross 2001,Yes,summary,,21987,,Pacific,Comment;Geography,"Ross, Malcolm D. 2001. Is there an East Papuan phylum?: Evidence from pronouns. In Andrew K Pawley, Malcolm D. Ross & Darrell T Tryon (eds.), The Boy from Bundaberg: Studies in Melanesian Linguistics in Honour of Tom Dutton, vol. 514, 301-321. Canberra: Pacific Linguistics, Research School of Pacific and Asian Studies."
21989,21989,Kuot: Ross 2001,Yes,summary,,21989,,Pacific,Alternative_Names;Comment;Geography,"Ross, Malcolm D. 2001. Is there an East Papuan phylum?: Evidence from pronouns. In Andrew K Pawley, Malcolm D. Ross & Darrell T Tryon (eds.), The Boy from Bundaberg: Studies in Melanesian Linguistics in Honour of Tom Dutton, vol. 514, 301-321. Canberra: Pacific Linguistics, Research School of Pacific and Asian Studies."
21990,21990,North Bougainville: Ross 2001,Yes,summary,,21990,,Pacific,Comment;Geography,"Ross, Malcolm D. 2001. Is there an East Papuan phylum?: Evidence from pronouns. In Andrew K Pawley, Malcolm D. Ross & Darrell T Tryon (eds.), The Boy from Bundaberg: Studies in Melanesian Linguistics in Honour of Tom Dutton, vol. 514, 301-321. Canberra: Pacific Linguistics, Research School of Pacific and Asian Studies."
21991,21991,South Bougainville: Ross 2001,Yes,summary,,21991,,Pacific,Alternative_Names;Comment;Geography,"Ross, Malcolm D. 2001. Is there an East Papuan phylum?: Evidence from pronouns. In Andrew K Pawley, Malcolm D. Ross & Darrell T Tryon (eds.), The Boy from Bundaberg: Studies in Melanesian Linguistics in Honour of Tom Dutton, vol. 514, 301-321. Canberra: Pacific Linguistics, Research School of Pacific and Asian Studies."
21992,21992,Sulka: Ross 2001,Yes,summary,,21992,,Pacific,Comment;Geography,"Ross, Malcolm D. 2001. Is there an East Papuan phylum?: Evidence from pronouns. In Andrew K Pawley, Malcolm D. Ross & Darrell T Tryon (eds.), The Boy from Bundaberg: Studies in Melanesian Linguistics in Honour of Tom Dutton, vol. 514, 301-321. Canberra: Pacific Linguistics, Research School of Pacific and Asian Studies."
21993,21993,Yele-West New Britain: Ross 2001,Yes,summary,,21993,,Pacific,Alternative_Names;Comment;Geography,"Ross, Malcolm D. 2001. Is there an East Papuan phylum?: Evidence from pronouns. In Andrew K Pawley, Malcolm D. Ross & Darrell T Tryon (eds.), The Boy from Bundaberg: Studies in Melanesian Linguistics in Honour of Tom Dutton, vol. 514, 301-321. Canberra: Pacific Linguistics, Research School of Pacific and Asian Studies."
22005,22005,Niger-Congo: Wald 1994,Yes,summary,,22005,,Africa,Alternative_Names;Geography,"Wald, Benji. 1994. Sub-Saharan Africa. In R. E. Asher & Christopher  Moseley (eds.), Atlas of the World's Languages, 1 edn., 299-374. London: Routledge. ISBN 0415019257"
22025,22025,"Chadic, subtree of Afro-Asiatic: Wald 1994",Yes,summary,,22025,,Africa,Alternative_Names;Comment;Geography,"Wald, Benji. 1994. Sub-Saharan Africa. In R. E. Asher & Christopher  Moseley (eds.), Atlas of the World's Languages, 1 edn., 299-374. London: Routledge. ISBN 0415019257"
22026,22026,Khoisan: Wald 1994,Yes,summary,,22026,,Africa,Alternative_Names;Comment;Geography,"Wald, Benji. 1994. Sub-Saharan Africa. In R. E. Asher & Christopher  Moseley (eds.), Atlas of the World's Languages, 1 edn., 299-374. London: Routledge. ISBN 0415019257"
22045,22045,Trans New Guinea: Ross 2005,Yes,summary,,22045,,Pacific,Alternative_Names;Comment;Geography,"Ross, Malcolm D. 2005. Pronouns as a preliminary diagnostic for grouping Papuan languages. In Richard  Attenborough, Jack  Golson, Robert  Hide & Andrew K Pawley (eds.), Papuan Pasts: Cultural, Linguistic and Biological Histories of Papuan-Speaking Peoples, 15-66. Canberra: Pacific Linguistics. ISBN 0858835622"
22066,22066,Austronesian: Dunn 2007,Yes,summary,,22066,,Pacific,Alternative_Names;Comment;Geography;Status,"Dunn, Michael  & Malcolm D. Ross. 2007. Is Kazukuru Really Non-Austronesian?, Oceanic Linguistics, no. 1 edn., vol. 46, 210-231."
22067,22067,Papuan: Dunn 2007,Yes,summary,,22067,,Pacific,Alternative_Names;Comment,"Dunn, Michael  & Malcolm D. Ross. 2007. Is Kazukuru Really Non-Austronesian?, Oceanic Linguistics, no. 1 edn., vol. 46, 210-231."
22068,22068,Busa Phylum: Loving 1964,Yes,summary,,22068,,Pacific,Comment;Geography,"Bass, Jack  & Richard  Loving. 1964. Languages of the Amanab Sub-district, 8. Port Moresby: The Department of Information and Extension Services."
22069,22069,Green River: Loving 1964,Yes,summary,,22069,,Pacific,Comment;Geography,"Bass, Jack  & Richard  Loving. 1964. Languages of the Amanab Sub-district, 8. Port Moresby: The Department of Information and Extension Services."
22070,22070,Kwomtari: Loving 1964,Yes,summary,,22070,,Pacific,Alternative_Names;Comment;Geography,"Bass, Jack  & Richard  Loving. 1964. Languages of the Amanab Sub-district, 8. Port Moresby: The Department of Information and Extension Services."
22071,22071,Nagatman: Loving 1964,Yes,summary,,22071,,Pacific,Comment;Geography,"Bass, Jack  & Richard  Loving. 1964. Languages of the Amanab Sub-district, 8. Port Moresby: The Department of Information and Extension Services."
22072,22072,"Ok, a subtree of Trans New Guinea: Loving 1964",Yes,summary,,22072,,Pacific,Comment;Geography,"Bass, Jack  & Richard  Loving. 1964. Languages of the Amanab Sub-district, 8. Port Moresby: The Department of Information and Extension Services."
22073,22073,"Senagi, a subtree of Trans New Guinea: Loving 1964",Yes,summary,,22073,,Pacific,Alternative_Names;Comment;Geography,"Bass, Jack  & Richard  Loving. 1964. Languages of the Amanab Sub-district, 8. Port Moresby: The Department of Information and Extension Services."
22074,22074,"Waris, subtree of Border: Loving 1964",Yes,summary,,22074,,Pacific,Comment;Geography,"Bass, Jack  & Richard  Loving. 1964. Languages of the Amanab Sub-district, 8. Port Moresby: The Department of Information and Extension Services."
22075,22075,Yuri: Loving 1964,Yes,summary,,22075,,Pacific,Alternative_Names;Comment;Geography,"Bass, Jack  & Richard  Loving. 1964. Languages of the Amanab Sub-district, 8. Port Moresby: The Department of Information and Extension Services."
22085,22085,"Tikuna-Yurí: Campbell, Grondona 2012",Yes,summary,,22085,,South America,Alternative_Names;Comment;Geography,"Campbell, Lyle , Verónica  Grondona & Hans Henrich Hock (eds.). 2012. The Indigenous Languages of South America: A Comprehensive Guide. Berlin:  Mouton de Gruyter."
22105,22105,Lower Sepik-Ramu: Foley 2005,Yes,summary,,22105,,Pacific,Alternative_Names;Comment;Geography,"Foley, William A. 2005. Linguistic prehistory in the Sepik-Ramu basin. In Richard  Attenborough, Jack  Golson, Robert  Hide & Andrew K Pawley (eds.), Papuan Pasts: Cultural, Linguistic and Biological Histories of Papuan-Speaking Peoples, 109-144. Canberra: Pacific Linguistics. ISBN 0858835622"
22108,22108,Sepik: Foley 2005,Yes,summary,,22108,,Pacific,Alternative_Names;Comment;Geography,"Foley, William A. 2005. Linguistic prehistory in the Sepik-Ramu basin. In Richard  Attenborough, Jack  Golson, Robert  Hide & Andrew K Pawley (eds.), Papuan Pasts: Cultural, Linguistic and Biological Histories of Papuan-Speaking Peoples, 109-144. Canberra: Pacific Linguistics. ISBN 0858835622"
22109,22109,Yuat: Foley 2005,Yes,summary,,22109,,Pacific,Comment;Geography,"Foley, William A. 2005. Linguistic prehistory in the Sepik-Ramu basin. In Richard  Attenborough, Jack  Golson, Robert  Hide & Andrew K Pawley (eds.), Papuan Pasts: Cultural, Linguistic and Biological Histories of Papuan-Speaking Peoples, 109-144. Canberra: Pacific Linguistics. ISBN 0858835622"
22126,22126,Austronesian (Sepik District)- Laycock 1973,Yes,summary,,22126,,Pacific,Alternative_Names;Comment;Geography,"Laycock, Donald C. 1973. Sepik Languages- Checklist and Preliminary Classification. Canberra, Australia: Pacific Linguistics. ISBN 0858830841"
22128,22128,Sko: Laycock 1973,Yes,summary,,22128,,Pacific,Alternative_Names;Comment;Geography,"Laycock, Donald C. 1973. Sepik Languages- Checklist and Preliminary Classification. Canberra, Australia: Pacific Linguistics. ISBN 0858830841"
22145,22145,Sepik-Ramu: Ross 2005,Yes,summary,,22145,,Pacific,Alternative_Names;Comment;Geography,"Ross, Malcolm D. 2005. Pronouns as a preliminary diagnostic for grouping Papuan languages. In Richard  Attenborough, Jack  Golson, Robert  Hide & Andrew K Pawley (eds.), Papuan Pasts: Cultural, Linguistic and Biological Histories of Papuan-Speaking Peoples, 15-66. Canberra: Pacific Linguistics. ISBN 0858835622"
22167,22167,Left May: Laycock 1973,Yes,summary,,22167,,Pacific,Alternative_Names;Comment;Geography,"Laycock, Donald C. 1973. Sepik Languages- Checklist and Preliminary Classification. Canberra, Australia: Pacific Linguistics. ISBN 0858830841"
22185,22185,Kwomtari: Laycock 1973,Yes,summary,,22185,,Pacific,Comment;Geography,"Laycock, Donald C. 1973. Sepik Languages- Checklist and Preliminary Classification. Canberra, Australia: Pacific Linguistics. ISBN 0858830841"
22189,22189,Alor-Pantar: Holton 2012,Yes,summary,,22189,,Pacific,Alternative_Names;Comment;Geography,"Holton, Gary , Marian  Klamer, Frantisek  Kratochvil, Laura C Robinson & Antoinette  Schapper. 2012. The Historical Relations of the Papuan  Languages of Alor and Pantar, Oceanic Linguistics, 1 edn., vol. 51, 86-122."
22192,22192,Sepik-Ramu Phylum: Laycock 1973,Yes,summary,,22192,,Pacific,Alternative_Names;Comment;Geography,"Laycock, Donald C. 1973. Sepik Languages- Checklist and Preliminary Classification. Canberra, Australia: Pacific Linguistics. ISBN 0858830841"
22195,22195,Trans-New Guinea (Sepik Region): Laycock 1973,Yes,summary,,22195,,Pacific,Alternative_Names;Comment;Geography,"Laycock, Donald C. 1973. Sepik Languages- Checklist and Preliminary Classification. Canberra, Australia: Pacific Linguistics. ISBN 0858830841"
22565,22565,Amerind: Ruhlen 1991,Yes,summary,,22565,Ruhlen-1991[366-377],Central America;North America;South America,Alternative_Names;Comment;Status,"Ruhlen, Merritt. 1991. A Guide to the World's Languages, vol. 1: Classification, 366-377. Stanford: Stanford University Press. ISBN 0-8047-1894-6"
22586,22586,"Nubian, a subtree of Nilo-Saharan: Bechhaus-Geret 1989",Yes,summary,,22586,,Africa,Alternative_Names;Comment;Geography;Status,"Bechhaus-Gerst, Marianne. 1989. ""Nile-Nubian"" Reconsidered. In M. Lionel Bender (ed.), Topics in Nilo-Saharan Linguistics. Hamburg: Buske Verlag. ISBN 3-87118-927-8"
22609,22609,Nilo-Saharan: Ehret 1989,Yes,summary,,22609,,Africa,Alternative_Names;Comment,"Bender, M. Lionel (ed.). 1989. Subclassification of Nilo-Saharan: A proposal. In M. Lionel Bender (ed.), Topics in Nilo-Saharan Linguistics, 35-49. Hamburg: Helmut Buske Verlag. ISBN 3-87118-927-8"
22612,22612,"Pama-Nyungen: Bowern, Atkinson 2012",Yes,summary,,22612,,Australia,Comment;Geography,"Atkinson, Quentin  & Claire  Bowern. 2012. Computational Phylogenetics and the Internal Structure of Pama-Nyungan, Language, vol. 88, 817-845. Rochester, NY: Linguistic Society of America."
22626,22626,West Papuan Phylum: Voorhoeve 1975,Yes,summary,,22626,,Pacific,Alternative_Names;Comment;Geography,"Voorhoeve, C L. 1975. West Papuan Phylum Languages on the Mainland of New Guinea: Bird's Head (Vogelkop) Peninsula. In Stephen A Wurm (ed.),  Papuan languages and the New Guinea linguistic scene: New Guinea area languages and language study, vol. 1, 717-728. Canberra: Dept. of Linguistics, Research School of Pacific Studies, Australian National University."
22645,22645,"Trans-Fly Stock, a sub-tree of the Trans-New Guinea phylum: Wurm 1975",Yes,summary,,22645,Wurm-1975-transfly,Pacific,Alternative_Names;Comment;Geography,"Wurm, Stephen A. 1975. The Trans-Fly (sub-phylum-level) Stock. In Stephen A Wurm (ed.),  Papuan languages and the New Guinea linguistic scene: New Guinea area languages and language study, vol. 1, 323-344. Canberra: Dept. of Linguistics, Research School of Pacific Studies, Australian National University."
22666,22666,Chukotko-Kamchatkan: Ethnologue 2013,Yes,summary,,22666,,Asia,,"Fennig, Charles D., M. Paul Lewis & Gary  Simons (eds.). 2013. Ethnologue: Languages of the World, Seventeenth edition, Ethnologue: Languages of the World.  http://www.ethnologue.com.  (09 April, 2013.)"
22667,22667,"Boran: Campbell, Grondona 2012",Yes,summary,,22667,,South America,Alternative_Names;Comment;Geography,"Campbell, Lyle  & Verónica  Grondona. 2012. Classification of the indigenous languages of South America. In Lyle  Campbell, Verónica  Grondona & Hans Henrich Hock (eds.), The Indigenous Languages of South America: A Comprehensive Guide, 59-166. Berlin:  Mouton de Gruyter."
22685,22685,"Takanan: Campbell, Grondona 2012",Yes,summary,,22685,,South America,Alternative_Names;Comment;Geography;Status,"Campbell, Lyle  & Verónica  Grondona. 2012. Classification of the indigenous languages of South America. In Lyle  Campbell, Verónica  Grondona & Hans Henrich Hock (eds.), The Indigenous Languages of South America: A Comprehensive Guide, 59-166. Berlin:  Mouton de Gruyter."
22707,22707,Torricelli: Laycock 1973,Yes,summary,,22707,,Pacific,Alternative_Names;Comment;Geography,"Laycock, Donald C. 1973. Sepik Languages- Checklist and Preliminary Classification. Canberra, Australia: Pacific Linguistics. ISBN 0858830841"
22710,22710,Uto-Aztecan: Campbell 1997,Yes,summary,,22710,Campbell-1997[134],Central America;North America,Alternative_Names;Comment;Geography;Status,"Campbell, Lyle. 1997. American Indian Languages: The Historical Linguistics of Native America, 134. Oxford: Oxford University Press. ISBN 0195094271"
22725,22725,Sepik-Ramu Phylum: Laycock and Z'graggen 1975,Yes,summary,,22725,,Pacific,Alternative_Names;Comment;Geography,"Laycock, Donald C. & J  Z'graggen. 1975. The Sepik-Ramu Phylum. In Stephen A Wurm (ed.),  Papuan languages and the New Guinea linguistic scene: New Guinea area languages and language study, vol. 1, 731-763. Canberra: Dept. of Linguistics, Research School of Pacific Studies, Australian National University."
22745,22745,"Ok group, a subtree of Trans New Guinea: Voorhoeve 2005",Yes,summary,,22745,,Pacific,Alternative_Names;Comment;Geography,"Voorhoeve, C L. 2005. Asmat-Kamoro, Awyu-Dumut and Ok: an enquiry into their linguistics relationships. In Richard  Attenborough, Jack  Golson, Robert  Hide & Andrew K Pawley (eds.), Papuan Pasts: Cultural, Linguistic and Biological Histories of Papuan-Speaking Peoples, 145-166. Canberra: Pacific Linguistics. ISBN 0858835622"
22747,22747,"Asmat-Kamoro, a sub-tree of Trans New Guinea: Voorhoeve 2005",Yes,summary,,22747,,Pacific,Geography,"Voorhoeve, C L. 2005. Asmat-Kamoro, Awyu-Dumut and Ok: an enquiry into their linguistics relationships. In Richard  Attenborough, Jack  Golson, Robert  Hide & Andrew K Pawley (eds.), Papuan Pasts: Cultural, Linguistic and Biological Histories of Papuan-Speaking Peoples, 145-166. Canberra: Pacific Linguistics. ISBN 0858835622"
22765,22765,Sepik Area Isolates: Laycock 1973,Yes,summary,,22765,,Pacific,Alternative_Names;Comment;Geography,"Laycock, Donald C. 1973. Sepik Languages- Checklist and Preliminary Classification. Canberra, Australia: Pacific Linguistics. ISBN 0858830841"
22766,22766,"Finisterre-Huon Stock, a subtree of Trans-New Guinea: McElhanon 1975",Yes,summary,,22766,,Pacific,Alternative_Names;Comment;Geography;Status,"McElhanon, K A. 1975. North-Eastern Trans-New Guinea Phylum Languages. In Stephen A Wurm (ed.),  Papuan languages and the New Guinea linguistic scene: New Guinea area languages and language study, vol. 1, 527-567. Canberra: Dept. of Linguistics, Research School of Pacific Studies, Australian National University."
22785,22785,Proto-Highlands: Foley 1986,Yes,summary,,22785,,Pacific,Alternative_Names;Comment;Geography,"Foley, William A. 1986. The Papuan Language of New Guinea. London: Cambridge University Press."
22805,22805,Proto Ok-Oksapmin: Loughnane and Fedden 2011,Yes,summary,,22805,,Pacific,Alternative_Names;Comment;Geography,"Fedden, Sebastian  & Robyn M. Loughnane. 2011. Is Oksapmin Ok? - A Study of the Genetic Relationship between Oksapmin and the Ok Languages, Australian Journal of Linguistics, vol. 31:1, 1-42. London: Routledge. ISBN 0726-8602"
22825,22825,Chumashan: Ethnologue 2013,Yes,summary,,22825,,North America,Alternative_Names;Comment;End_Date;Geography;Status,"Fennig, Charles D., M. Paul Lewis & Gary  Simons (eds.). 2013. Ethnologue: Languages of the World, Seventeenth edition, Ethnologue: Languages of the World.  http://www.ethnologue.com.  (09 April, 2013.)"
22845,22845,"Solomon, subtree of Austronesian: Todd 1975",Yes,summary,,22845,,Pacific,Comment,"Todd, Evelyn. 1975. Papuan Languages and the New Guinea Linguistic Scene, New Guinea Area Languages and Language, Series C, Pacific Linguistics. Canberra: Australian National University."
22865,22865,East Papuan Phylum: Wurm 1975,Yes,summary,,22865,Wurm-1975-eastpapuan,Pacific,Alternative_Names;Comment;Geography;Status,"Wurm, Stephen A. 1975. The East Papuan Phylum in General. In Stephen A Wurm (ed.),  Papuan languages and the New Guinea linguistic scene: New Guinea area languages and language study, vol. 1, 783-804. Canberra: Dept. of Linguistics, Research School of Pacific Studies, Australian National University."
22985,22985,"Bantu, subtree of Niger-Congo: Guthrie 1948",Yes,summary,,22985,,Africa,Alternative_Names;Comment,"Guthrie, Malcolm. 1948. The Classification of the Bantu Languages. London: Oxford University Press for the International African Institute."
23065,23065,Nilo-Saharan: Bender 2000,Yes,summary,,23065,,Africa,Alternative_Names;Comment;Geography;Status,"Bender, M. Lionel. 2000. Nilo-Saharan. In Bernd  Heine & Derek  Nurse (eds.), African Languages: An Introduction, 1 edn., 43-73. Cambridge: Cambridge University Press. ISBN 0521661781"
23085,23085,Irian Jaya Isolates: Voorhoeve 1975,Yes,summary,,23085,,Pacific,Alternative_Names;Comment;Geography,"Voorhoeve, C L. 1975. Isolates: Irian Jaya. In Stephen A Wurm (ed.),  Papuan languages and the New Guinea linguistic scene: New Guinea area languages and language study, vol. 1, 887-889. Canberra: Dept. of Linguistics, Research School of Pacific Studies, Australian National University."
